Altitude,Temperature,Pressure,Density,Speed_of_sound
40447.5,252.303,261.165345,0.003606,318.424349
40455,252.324,260.900267,0.003602,318.437601
40462.5,252.345,260.635479,0.003598,318.450852
40470,252.366,260.370983,0.003594,318.464102
40477.5,252.387,260.106777,0.00359,318.477352
40485,252.408,259.84286,0.003586,318.490601
40492.5,252.429,259.579234,0.003582,318.50385
40500,252.45,259.315897,0.003578,318.517098
40507.5,252.471,259.052849,0.003574,318.530346
40515,252.492,258.79009,0.003571,318.543593
40522.5,252.513,258.527619,0.003567,318.556839
40530,252.534,258.265436,0.003563,318.570085
40537.5,252.555,258.00354,0.003559,318.583331
40545,252.576,257.741932,0.003555,318.596576
40552.5,252.597,257.480611,0.003551,318.60982
40560,252.618,257.219577,0.003547,318.623064
40567.5,252.639,256.958828,0.003543,318.636307
40575,252.66,256.698366,0.003539,318.649549
40582.5,252.681,256.43819,0.003535,318.662792
40590,252.702,256.178299,0.003532,318.676033
40597.5,252.723,255.918692,0.003528,318.689274
40605,252.744,255.659371,0.003524,318.702515
40612.5,252.765,255.400333,0.00352,318.715754
40620,252.786,255.14158,0.003516,318.728994
40627.5,252.807,254.88311,0.003512,318.742233
40635,252.828,254.624923,0.003508,318.755471
40642.5,252.849,254.36702,0.003505,318.768709
40650,252.87,254.109399,0.003501,318.781946
40657.5,252.891,253.85206,0.003497,318.795182
40665,252.912,253.595003,0.003493,318.808418
40672.5,252.933,253.338228,0.003489,318.821654
40680,252.954,253.081734,0.003485,318.834889
40687.5,252.975,252.825521,0.003482,318.848123
40695,252.996,252.569589,0.003478,318.861357
40702.5,253.017,252.313937,0.003474,318.87459
40710,253.038,252.058565,0.00347,318.887823
40717.5,253.059,251.803473,0.003466,318.901055
40725,253.08,251.548659,0.003463,318.914287
40732.5,253.101,251.294125,0.003459,318.927518
40740,253.122,251.03987,0.003455,318.940749
40747.5,253.143,250.785892,0.003451,318.953979
40755,253.164,250.532193,0.003447,318.967208
40762.5,253.185,250.278772,0.003444,318.980437
40770,253.206,250.025627,0.00344,318.993666
40777.5,253.227,249.77276,0.003436,319.006893
40785,253.248,249.52017,0.003432,319.020121
40792.5,253.269,249.267855,0.003429,319.033347
40800,253.29,249.015817,0.003425,319.046574
40807.5,253.311,248.764055,0.003421,319.059799
40815,253.332,248.512568,0.003417,319.073024
40822.5,253.353,248.261356,0.003414,319.086249
40830,253.374,248.010418,0.00341,319.099473
40837.5,253.395,247.759755,0.003406,319.112696
40845,253.416,247.509367,0.003402,319.125919
40852.5,253.437,247.259252,0.003399,319.139141
40860,253.458,247.00941,0.003395,319.152363
40867.5,253.479,246.759842,0.003391,319.165585
40875,253.5,246.510546,0.003388,319.178805
40882.5,253.521,246.261523,0.003384,319.192025
40890,253.542,246.012772,0.00338,319.205245
40897.5,253.563,245.764292,0.003377,319.218464
40905,253.584,245.516085,0.003373,319.231683
40912.5,253.605,245.268148,0.003369,319.2449
40920,253.626,245.020482,0.003365,319.258118
40927.5,253.647,244.773087,0.003362,319.271335
40935,253.668,244.525963,0.003358,319.284551
40942.5,253.689,244.279108,0.003354,319.297767
40950,253.71,244.032522,0.003351,319.310982
40957.5,253.731,243.786206,0.003347,319.324197
40965,253.752,243.540159,0.003343,319.337411
40972.5,253.773,243.294381,0.00334,319.350624
40980,253.794,243.048871,0.003336,319.363838
40987.5,253.815,242.803629,0.003333,319.37705
40995,253.836,242.558655,0.003329,319.390262
41002.5,253.857,242.313948,0.003325,319.403473
41010,253.878,242.069508,0.003322,319.416684
41017.5,253.899,241.825335,0.003318,319.429895
41025,253.92,241.581428,0.003314,319.443104
41032.5,253.941,241.337788,0.003311,319.456313
41040,253.962,241.094413,0.003307,319.469522
41047.5,253.983,240.851304,0.003304,319.48273
41055,254.004,240.608461,0.0033,319.495938
41062.5,254.025,240.365882,0.003296,319.509145
41070,254.046,240.123567,0.003293,319.522351
41077.5,254.067,239.881517,0.003289,319.535557
41085,254.088,239.639731,0.003286,319.548763
41092.5,254.109,239.398209,0.003282,319.561968
41100,254.13,239.15695,0.003278,319.575172
41107.5,254.151,238.915953,0.003275,319.588376
41115,254.172,238.67522,0.003271,319.601579
41122.5,254.193,238.434749,0.003268,319.614781
41130,254.214,238.19454,0.003264,319.627984
41137.5,254.235,237.954593,0.003261,319.641185
41145,254.256,237.714908,0.003257,319.654386
41152.5,254.277,237.475484,0.003253,319.667587
41160,254.298,237.23632,0.00325,319.680787
41167.5,254.319,236.997417,0.003246,319.693986
41175,254.34,236.758775,0.003243,319.707185
41182.5,254.361,236.520392,0.003239,319.720383
41190,254.382,236.282269,0.003236,319.733581
41197.5,254.403,236.044406,0.003232,319.746778
41205,254.424,235.806801,0.003229,319.759975
41212.5,254.445,235.569456,0.003225,319.773171
41220,254.466,235.332368,0.003222,319.786366
41227.5,254.487,235.095539,0.003218,319.799561
41235,254.508,234.858968,0.003215,319.812756
41242.5,254.529,234.622654,0.003211,319.82595
41250,254.55,234.386598,0.003208,319.839143
41257.5,254.571,234.150798,0.003204,319.852336
41265,254.592,233.915255,0.003201,319.865529
41272.5,254.613,233.679969,0.003197,319.87872
41280,254.634,233.444938,0.003194,319.891911
41287.5,254.655,233.210163,0.00319,319.905102
41295,254.676,232.975644,0.003187,319.918292
41302.5,254.697,232.74138,0.003183,319.931482
41310,254.718,232.507371,0.00318,319.944671
41317.5,254.739,232.273616,0.003176,319.957859
41325,254.76,232.040115,0.003173,319.971047
41332.5,254.781,231.806869,0.00317,319.984235
41340,254.802,231.573876,0.003166,319.997422
41347.5,254.823,231.341136,0.003163,320.010608
41355,254.844,231.10865,0.003159,320.023794
41362.5,254.865,230.876416,0.003156,320.036979
41370,254.886,230.644435,0.003152,320.050164
41377.5,254.907,230.412706,0.003149,320.063348
41385,254.928,230.181228,0.003146,320.076532
41392.5,254.949,229.950003,0.003142,320.089715
41400,254.97,229.719028,0.003139,320.102897
41407.5,254.991,229.488305,0.003135,320.116079
41415,255.012,229.257832,0.003132,320.129261
41422.5,255.033,229.02761,0.003128,320.142441
41430,255.054,228.797638,0.003125,320.155622
41437.5,255.075,228.567916,0.003122,320.168802
41445,255.096,228.338443,0.003118,320.181981
41452.5,255.117,228.109219,0.003115,320.19516
41460,255.138,227.880245,0.003111,320.208338
41467.5,255.159,227.651519,0.003108,320.221516
41475,255.18,227.423041,0.003105,320.234693
41482.5,255.201,227.194812,0.003101,320.247869
41490,255.222,226.96683,0.003098,320.261045
41497.5,255.243,226.739096,0.003095,320.274221
41505,255.264,226.511609,0.003091,320.287396
41512.5,255.285,226.284369,0.003088,320.30057
41520,255.306,226.057376,0.003085,320.313744
41527.5,255.327,225.830629,0.003081,320.326917
41535,255.348,225.604128,0.003078,320.34009
41542.5,255.369,225.377872,0.003075,320.353262
41550,255.39,225.151863,0.003071,320.366434
41557.5,255.411,224.926098,0.003068,320.379605
41565,255.432,224.700579,0.003065,320.392776
41572.5,255.453,224.475304,0.003061,320.405946
41580,255.474,224.250273,0.003058,320.419115
41587.5,255.495,224.025486,0.003055,320.432284
41595,255.516,223.800944,0.003051,320.445453
41602.5,255.537,223.576644,0.003048,320.45862
41610,255.558,223.352588,0.003045,320.471788
41617.5,255.579,223.128775,0.003041,320.484955
41625,255.6,222.905204,0.003038,320.498121
41632.5,255.621,222.681876,0.003035,320.511287
41640,255.642,222.45879,0.003031,320.524452
41647.5,255.663,222.235946,0.003028,320.537617
41655,255.684,222.013343,0.003025,320.550781
41662.5,255.705,221.790981,0.003022,320.563944
41670,255.726,221.56886,0.003018,320.577107
41677.5,255.747,221.34698,0.003015,320.59027
41685,255.768,221.125341,0.003012,320.603432
41692.5,255.789,220.903941,0.003009,320.616593
41700,255.81,220.682781,0.003005,320.629754
41707.5,255.831,220.461861,0.003002,320.642914
41715,255.852,220.24118,0.002999,320.656074
41722.5,255.873,220.020738,0.002996,320.669233
41730,255.894,219.800535,0.002992,320.682392
41737.5,255.915,219.58057,0.002989,320.69555
41745,255.936,219.360844,0.002986,320.708708
41752.5,255.957,219.141355,0.002983,320.721865
41760,255.978,218.922104,0.002979,320.735021
41767.5,255.999,218.70309,0.002976,320.748177
41775,256.02,218.484313,0.002973,320.761333
41782.5,256.041,218.265773,0.00297,320.774488
41790,256.062,218.04747,0.002966,320.787642
41797.5,256.083,217.829402,0.002963,320.800796
41805,256.104,217.611571,0.00296,320.813949
41812.5,256.125,217.393975,0.002957,320.827102
41820,256.146,217.176615,0.002954,320.840254
41827.5,256.167,216.95949,0.00295,320.853406
41835,256.188,216.742599,0.002947,320.866557
41842.5,256.209,216.525944,0.002944,320.879708
41850,256.23,216.309522,0.002941,320.892858
41857.5,256.251,216.093335,0.002938,320.906007
41865,256.272,215.877381,0.002935,320.919156
41872.5,256.293,215.661661,0.002931,320.932305
41880,256.314,215.446174,0.002928,320.945453
41887.5,256.335,215.23092,0.002925,320.9586
41895,256.356,215.015898,0.002922,320.971747
41902.5,256.377,214.801109,0.002919,320.984893
41910,256.398,214.586552,0.002916,320.998039
41917.5,256.419,214.372227,0.002912,321.011184
41925,256.44,214.158134,0.002909,321.024329
41932.5,256.461,213.944272,0.002906,321.037473
41940,256.482,213.730641,0.002903,321.050617
41947.5,256.503,213.517241,0.0029,321.06376
41955,256.524,213.304071,0.002897,321.076902
41962.5,256.545,213.091131,0.002894,321.090044
41970,256.566,212.878422,0.00289,321.103186
41977.5,256.587,212.665942,0.002887,321.116327
41985,256.608,212.453692,0.002884,321.129467
41992.5,256.629,212.24167,0.002881,321.142607
42000,256.65,212.029878,0.002878,321.155746
42007.5,256.671,211.818315,0.002875,321.168885
42015,256.692,211.606979,0.002872,321.182023
42022.5,256.713,211.395872,0.002869,321.195161
42030,256.734,211.184993,0.002866,321.208298
42037.5,256.755,210.974341,0.002863,321.221435
42045,256.776,210.763917,0.002859,321.234571
42052.5,256.797,210.553719,0.002856,321.247707
42060,256.818,210.343749,0.002853,321.260842
42067.5,256.839,210.134005,0.00285,321.273976
42075,256.86,209.924487,0.002847,321.28711
42082.5,256.881,209.715196,0.002844,321.300243
42090,256.902,209.50613,0.002841,321.313376
42097.5,256.923,209.297289,0.002838,321.326509
42105,256.944,209.088674,0.002835,321.33964
42112.5,256.965,208.880284,0.002832,321.352772
42120,256.986,208.672118,0.002829,321.365902
42127.5,257.007,208.464177,0.002826,321.379032
42135,257.028,208.25646,0.002823,321.392162
42142.5,257.049,208.048967,0.00282,321.405291
42150,257.07,207.841697,0.002817,321.41842
42157.5,257.091,207.634651,0.002814,321.431548
42165,257.112,207.427828,0.00281,321.444675
42172.5,257.133,207.221228,0.002807,321.457802
42180,257.154,207.014851,0.002804,321.470929
42187.5,257.175,206.808696,0.002801,321.484055
42195,257.196,206.602763,0.002798,321.49718
42202.5,257.217,206.397052,0.002795,321.510305
42210,257.238,206.191563,0.002792,321.523429
42217.5,257.259,205.986294,0.002789,321.536553
42225,257.28,205.781247,0.002786,321.549676
42232.5,257.301,205.576421,0.002783,321.562799
42240,257.322,205.371816,0.00278,321.575921
42247.5,257.343,205.16743,0.002777,321.589042
42255,257.364,204.963265,0.002774,321.602164
42262.5,257.385,204.759319,0.002771,321.615284
42270,257.406,204.555593,0.002768,321.628404
42277.5,257.427,204.352087,0.002765,321.641524
42285,257.448,204.148799,0.002762,321.654642
42292.5,257.469,203.94573,0.002759,321.667761
42300,257.49,203.74288,0.002757,321.680879
42307.5,257.511,203.540248,0.002754,321.693996
42315,257.532,203.337834,0.002751,321.707113
42322.5,257.553,203.135638,0.002748,321.720229
42330,257.574,202.933659,0.002745,321.733345
42337.5,257.595,202.731898,0.002742,321.74646
42345,257.616,202.530353,0.002739,321.759575
42352.5,257.637,202.329026,0.002736,321.772689
42360,257.658,202.127915,0.002733,321.785802
42367.5,257.679,201.92702,0.00273,321.798915
42375,257.7,201.726341,0.002727,321.812028
42382.5,257.721,201.525878,0.002724,321.82514
42390,257.742,201.32563,0.002721,321.838251
42397.5,257.763,201.125598,0.002718,321.851362
42405,257.784,200.925781,0.002715,321.864473
42412.5,257.805,200.726178,0.002712,321.877583
42420,257.826,200.52679,0.002709,321.890692
42427.5,257.847,200.327617,0.002707,321.903801
42435,257.868,200.128657,0.002704,321.916909
42442.5,257.889,199.929911,0.002701,321.930017
42450,257.91,199.731379,0.002698,321.943124
42457.5,257.931,199.53306,0.002695,321.95623
42465,257.952,199.334954,0.002692,321.969336
42472.5,257.973,199.13706,0.002689,321.982442
42480,257.994,198.93938,0.002686,321.995547
42487.5,258.015,198.741911,0.002683,322.008652
42495,258.036,198.544655,0.002681,322.021756
42502.5,258.057,198.347611,0.002678,322.034859
42510,258.078,198.150778,0.002675,322.047962
42517.5,258.099,197.954156,0.002672,322.061064
42525,258.12,197.757745,0.002669,322.074166
42532.5,258.141,197.561546,0.002666,322.087267
42540,258.162,197.365557,0.002663,322.100368
42547.5,258.183,197.169778,0.00266,322.113468
42555,258.204,196.974209,0.002658,322.126568
42562.5,258.225,196.77885,0.002655,322.139667
42570,258.246,196.583701,0.002652,322.152766
42577.5,258.267,196.388761,0.002649,322.165864
42585,258.288,196.194031,0.002646,322.178962
42592.5,258.309,195.999509,0.002643,322.192059
42600,258.33,195.805196,0.002641,322.205155
42607.5,258.351,195.611091,0.002638,322.218251
42615,258.372,195.417194,0.002635,322.231347
42622.5,258.393,195.223506,0.002632,322.244442
42630,258.414,195.030025,0.002629,322.257536
42637.5,258.435,194.836751,0.002626,322.27063
42645,258.456,194.643685,0.002624,322.283723
42652.5,258.477,194.450826,0.002621,322.296816
42660,258.498,194.258173,0.002618,322.309908
42667.5,258.519,194.065727,0.002615,322.323
42675,258.54,193.873487,0.002612,322.336091
42682.5,258.561,193.681454,0.00261,322.349182
42690,258.582,193.489626,0.002607,322.362272
42697.5,258.603,193.298003,0.002604,322.375362
42705,258.624,193.106586,0.002601,322.388451
42712.5,258.645,192.915374,0.002598,322.401539
42720,258.666,192.724367,0.002596,322.414627
42727.5,258.687,192.533564,0.002593,322.427715
42735,258.708,192.342966,0.00259,322.440802
42742.5,258.729,192.152572,0.002587,322.453888
42750,258.75,191.962382,0.002584,322.466974
42757.5,258.771,191.772395,0.002582,322.480059
42765,258.792,191.582612,0.002579,322.493144
42772.5,258.813,191.393032,0.002576,322.506228
42780,258.834,191.203655,0.002573,322.519312
42787.5,258.855,191.014481,0.002571,322.532395
42795,258.876,190.825509,0.002568,322.545478
42802.5,258.897,190.636739,0.002565,322.55856
42810,258.918,190.448172,0.002562,322.571642
42817.5,258.939,190.259806,0.00256,322.584723
42825,258.96,190.071642,0.002557,322.597804
42832.5,258.981,189.883679,0.002554,322.610884
42840,259.002,189.695917,0.002551,322.623963
42847.5,259.023,189.508357,0.002549,322.637042
42855,259.044,189.320996,0.002546,322.650121
42862.5,259.065,189.133837,0.002543,322.663198
42870,259.086,188.946877,0.002541,322.676276
42877.5,259.107,188.760117,0.002538,322.689353
42885,259.128,188.573557,0.002535,322.702429
42892.5,259.149,188.387197,0.002532,322.715505
42900,259.17,188.201035,0.00253,322.72858
42907.5,259.191,188.015073,0.002527,322.741655
42915,259.212,187.82931,0.002524,322.754729
42922.5,259.233,187.643745,0.002522,322.767803
42930,259.254,187.458378,0.002519,322.780876
42937.5,259.275,187.27321,0.002516,322.793949
42945,259.296,187.088239,0.002514,322.807021
42952.5,259.317,186.903466,0.002511,322.820092
42960,259.338,186.718891,0.002508,322.833163
42967.5,259.359,186.534513,0.002506,322.846234
42975,259.38,186.350331,0.002503,322.859304
42982.5,259.401,186.166347,0.0025,322.872373
42990,259.422,185.982559,0.002497,322.885442
42997.5,259.443,185.798967,0.002495,322.89851
43005,259.464,185.615571,0.002492,322.911578
43012.5,259.485,185.432372,0.002489,322.924646
43020,259.506,185.249367,0.002487,322.937712
43027.5,259.527,185.066559,0.002484,322.950779
43035,259.548,184.883945,0.002482,322.963845
43042.5,259.569,184.701526,0.002479,322.97691
43050,259.59,184.519302,0.002476,322.989974
43057.5,259.611,184.337273,0.002474,323.003039
43065,259.632,184.155438,0.002471,323.016102
43072.5,259.653,183.973796,0.002468,323.029165
43080,259.674,183.792349,0.002466,323.042228
43087.5,259.695,183.611095,0.002463,323.05529
43095,259.716,183.430035,0.00246,323.068351
43102.5,259.737,183.249168,0.002458,323.081412
43110,259.758,183.068494,0.002455,323.094473
43117.5,259.779,182.888012,0.002453,323.107533
43125,259.8,182.707723,0.00245,323.120592
43132.5,259.821,182.527626,0.002447,323.133651
43140,259.842,182.347722,0.002445,323.14671
43147.5,259.863,182.168009,0.002442,323.159767
43155,259.884,181.988488,0.00244,323.172825
43162.5,259.905,181.809158,0.002437,323.185881
43170,259.926,181.630019,0.002434,323.198938
43177.5,259.947,181.451072,0.002432,323.211993
43185,259.968,181.272315,0.002429,323.225049
43192.5,259.989,181.093748,0.002427,323.238103
43200,260.01,180.915372,0.002424,323.251157
43207.5,260.031,180.737186,0.002421,323.264211
43215,260.052,180.55919,0.002419,323.277264
43222.5,260.073,180.381383,0.002416,323.290317
43230,260.094,180.203766,0.002414,323.303369
43237.5,260.115,180.026338,0.002411,323.31642
43245,260.136,179.8491,0.002408,323.329471
43252.5,260.157,179.672049,0.002406,323.342522
43260,260.178,179.495188,0.002403,323.355571
43267.5,260.199,179.318515,0.002401,323.368621
43275,260.22,179.14203,0.002398,323.38167
43282.5,260.241,178.965733,0.002396,323.394718
43290,260.262,178.789623,0.002393,323.407766
43297.5,260.283,178.613701,0.002391,323.420813
